Style,Style DescriptioItnem,Item DescriptioCnolor Color Descr Grid,Size,,,Variant,Made In,Department Gender,,Product FamilyProduct SubgroQutpy,,RRP,,Unit Price,Total Sell,WH Mov. Ref.,Carton No,EAN code,SKU Tariff code,,Unit Weight KG,Total Unit Weight,Material1 Material1 composition,Finish1 Material2,Material2 composition,,Finish2,Material3,,Material3 composition,Finish3,Lining Type,Lining Composition
592609,M5LR402K-8S01040136,,WOOL KNITS 16FG710,BLUE NAVY,09,50,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,1,,€3 95.00,,,€,7 1.10,€,71.10,WFCH01/2023/03/1846-217,CH-2022-000124283,7612510699587,6223458006 1101100,0.395,0.395,WOOL Wool,KNITS 16G,,,,,,,
592609,M5LR402K-8S01004136,,WOOL KNITS 16FG710,BLUE NAVY,09,54,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,2,,€3 95.00,,,€,7 1.10,€,1 42.20,WFCH01/2023/03/1846-217,CH-2022-000124283,7612510699600,622345800461101100,0.395,0.790,WOOL Wool,KNITS 16G,,,,,,,
592609,M5LR402K-8S01040136,,WOOL KNITS 16FG710,BLUE NAVY,09,56,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,1,,€3 95.00,,,€,7 1.10,€,71.10,WFCH01/2023/03/1846-217,CH-2022-000124283,7612510699617,622345800361101100,0.395,0.395,WOOL Wool,KNITS 16G,,,,,,,
600031,M5BA627F-9O12945542,,MIX WOOL SOLFID108,BONE,43,S,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATSHIRT,2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-218,CH-2022-000124284,7612501801142,6235776006 1103000,0.198,0.396,MIX WOOL M1:92LY08Cashmere,SOLID,,,,,,,
601477,BIARA-I 25450,,GOAT INTERLACF0E0D5,03015 BONE 1505,,37,,E,CN,Shoes LADIES,,SHOES SNEAKER,1,,€450.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-219,CH-2022-000100478,7612506369524,623778600564039992,0.533,0.533,GOAT M1:100%Goat,INTERLACCEADLF,,M2:100%Calf,,PLAIN,,,LN:100%Calf
601477,BIARA-I 25450,,GOAT INTERLACF0E0D5,03015 BONE 1505,,38,,E,CN,Shoes LADIES,,SHOES SNEAKER,1,,€450.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-219,CH-2022-000100478,7612506369531,623778600464039992,0.533,0.533,GOAT M1:100%Goat,INTERLACCEADLF,,M2:100%Calf,,PLAIN,,,LN:100%Calf
599747,CATCH SM.NMC24243,,NYLON FABRICF059,MULTISTORM,20,1,,,IT,Accessories MENS,,ACC LLG MESSENGER BAG,1,,€650.00,,,€,1 17.00,€,1 17.00,WFCH01/2023/03/1846-220,CH-2022-000100479,7612501954824,623536800142022290,0.745,0.745,NYLON M1:PA52PL48,FABRIC BOVINE,,M2:100%Bovine,,,M3:100%Nylon,,LN:100%Nylon Recycled
600018,L3OU288F-9S20224.8O30,,POLYESTER EMFB7R1O3IDEREDNAVY,,15,42,,,RO,Ready to WearLADIES,,RTW CLOTHINGBOMBER/BLOUSON,2,,€650.00,,,€,1 17.00,€,2 34.00,WFCH01/2023/03/1846-221,CH-2022-000116338,7612501667533,623430900462024000,0.454,0.908,POLYESTER Polyester,EMBROIDERED,,,,,,,
600018,L3OU288F-9S20224.8O30,,POLYESTER EMFB7R1O3IDEREDNAVY,,15,44,,,RO,Ready to WearLADIES,,RTW CLOTHINGBOMBER/BLOUSON,3,,€650.00,,,€,1 17.00,€,3 51.00,WFCH01/2023/03/1846-221,CH-2022-000116338,7612501667540,623430900362024000,0.454,1.362,POLYESTER Polyester,EMBROIDERED,,,,,,,
600322,BRINELLE-TSP 24587,,LAMB PLAIN F307,0300 WHITE,05,38,,E,CN,Shoes LADIES,,SHOES SNEAKER,1,,€3 95.00,,,€,7 1.10,€,71.10,WFCH01/2023/03/1846-222,CH-2022-000118066,7612501655820,623473200464039993,0.553,0.553,LAMB TO:36Calf35Lamb29PolyestPeLrAIN,CALF,,,,PLAIN,,,L1:57Calf33Polyester06Nylon04Polyurethane
602003,JAQUES 25329,,CALF PLAIN F013,76614 CUERO 2511,,41,,F,IT,Shoes MENS,,SHOES SANDAL,2,,€5 00.00,,,€,9 0.00,€,1 80.00,WFCH01/2023/03/1846-223,CH-2022-000118073,7612506456750,623806301164039992,0.632,1.264,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Calf
602003,JAQUES 25329,,CALF PLAIN F013,76614 CUERO 2511,,42,,F,IT,Shoes MENS,,SHOES SANDAL,2,,€5 00.00,,,€,9 0.00,€,1 80.00,WFCH01/2023/03/1846-223,CH-2022-000118073,7612506456774,623806300964039992,0.632,1.264,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Calf
602003,JAQUES 25329,,CALF PLAIN F013,76614 CUERO 2511,,43,,F,IT,Shoes MENS,,SHOES SANDAL,1,,€5 00.00,,,€,9 0.00,€,90.00,WFCH01/2023/03/1846-223,CH-2022-000118073,7612506456798,623806300764039992,0.632,0.632,CALF M1:100%Calf,PLAIN,,,,,,,LN:100%Calf
596781,BALDER.SK 22492,,CALF PLAIN F030,MULTIBLACK,20,1,,,BG,Accessories MENS,,ACC SLG BUSINESS CARD HOLDER2,,,€175.00,,,€,3 1.50,€,63.00,WFCH01/2023/03/1846-224,CH-2022-000118092,7612501235879,622881300142023100,0.040,0.080,CALF M1:100%Calf,PLAIN CALF,,M2:100%Calf,,,,,LN:100%Polyester
597221,M4CA131F-7S20545883,,MIX COTTON FLFE1E1C4E,GREY MELANGE43,,XS,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS,2,,€3 00.00,,,€,5 4.00,€,1 08.00,WFCH01/2023/03/1846-225,CH-2022-000118081,7612501247056,622926500762034200,0.592,1.184,MIX COTTONM1:93CO07NY,FLEECE,,,,,,,L1:CO
597221,M4CA131F-7S20545883,,MIX COTTON FLFE1E1C4E,GREY MELANGE43,,XXS,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS,1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-225,CH-2022-000118081,7612501247049,622926500862034200,0.592,0.592,MIX COTTONM1:93CO07NY,FLEECE,,,,,,,L1:CO
592127,CANVAS TOTE X2L0159,,FABRIC FABRICF033,NATURAL,20,1,,,IT,Accessories MENS,,ACC LLG TOTE,1,,€3 50.00,,,€,6 3.00,€,63.00,WFCH01/2023/03/1846-226,CH-2022-000124281,7612510508919,622158200142022290,0.790,0.790,FABRIC M1:CO45LI30PL25,FABRIC CALF,,M2:100%Calf,,PLAIN,,,LN:100%Cotton
601305,M5LR656K-9S20265252,,MIX ALPACA KNFI1T8 S1TRIPES BONE 50,,09,46,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,1,,€4 20.00,,,€,7 5.60,€,75.60,WFCH01/2023/03/1846-227,CH-2022-000124286,7612506427576,623761200861101100,0.355,0.355,MIX ALPACAM1:50Alpaca50WO,KNIT STRIPES,,,,,,,
601976,L7GT506F-8S47213478,,WOOL SOLID F626,PASSION 21,16,1,,,IT,Ready to WearLADIES,,RTW ACCESSORSICEASRF,2,,€2 70.00,,,€,4 8.60,€,97.20,WFCH01/2023/03/1846-228,CH-2022-000124287,7612506398005,623753800162142000,0.350,0.700,WOOL M1:95WO05Cashmere,SOLID,,,,,,,
600451,M9PO031L-4S0234446,,SHEEP LEATHERF578,COWBOY/BONE07,,8,,,IT,Ready to WearMENS,,RTW ACCESSORGIELOS VES,1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-229,CH-2022-000124287,7612501804631,623495600542032900,0.113,0.113,SHEEP Sheep,LEATHER,,,,,,,
600451,M9PO031L-4S0234446,,SHEEP LEATHERF578,COWBOY/BONE07,,9.5,,,IT,Ready to WearMENS,,RTW ACCESSORGIELOS VES,1,,€3 00.00,,,€,5 4.00,€,54.00,WFCH01/2023/03/1846-229,CH-2022-000124287,7612501804662,623495600242032900,0.113,0.113,SHEEP Sheep,LEATHER,,,,,,,
600216,ON THE GO DU2F4FL3E82,,FABRIC FABRICF010,BLACK,20,1,,,CN,Accessories MENS,,ACC LLG DUFFLE,6,,€6 30.00,,,€,1 13.40,€,6 80.40,WFCH01/2023/03/1846-230,CH-2022-000100464,7612501930101,623548000142029200,0.750,4.500,FABRIC EX:72Nylon18PolyurethaneF0A5BRoIvCineB0O4PVoINlyEester01Polyester Rec.,,,,,,,,LN:Polyester
595368,CLAYN W.SE 21782,,CALF PLAIN F103,BONE 15,23,1,,,IT,Accessories LADIES,,ACC LLG MINIBAG,1,,€5 95.00,,,€,1 07.10,€,1 07.10,WFCH01/2023/03/1846-231,CH-2022-000118091,7612510879323,622690200142022100,0.276,0.276,CALF M1:100%Calf,PLAIN,,M2:100%Calf,,,,,LN:LI51CO49
602132,PINKIE 45-STUD2S5549,,CALF STUDS F000,0100 BLACK,05,41,,E,IT,Shoes LADIES,,SHOES PUMP,1,,€520.00,,,€,9 3.60,€,93.60,WFCH01/2023/03/1846-232,CH-2022-000118093,7612506397398,623820900364035993,0.474,0.474,CALF M1:100%Calf,STUDS,,,,,,,LN:100%Goat
600641,L7GM501T-6S20414740,,SILK PRINTED F813,BONE/CARAME1L6,,1,,,IT,Ready to WearLADIES,,RTW ACCESSORBIAENS DEAU,4,,€1 20.00,,,€,2 1.60,€,86.40,WFCH01/2023/03/1846-233,CH-2022-000118080,7612501945860,623501200162141000,0.010,0.040,SILK Silk,PRINTED,,,,,,,
597223,M4CA135F-7S20941883,,MIX COTTON FLFE7E7C1E,DUSTY MARINE43,,XL,,,IT,Ready to WearMENS,,RTW CLOTHINGTROUSERS,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-234,CH-2022-000118080,7612501249418,622926700362034200,0.592,0.592,MIX COTTONM1:Cotton,FLEECE,,M2:92CO08EA,,,,,
599811,BERNA 24596,,CALF GRAINEDF008,WHITE/TSP BAL0L5Y RED,,37,,E,CN,Shoes LADIES,,SHOES SNEAKER,1,,€350.00,,,€,6 3.00,€,63.00,WFCH01/2023/03/1846-235,CH-2022-000124265,7612501655400,623470801164039993,0.434,0.434,CALF M1:100%Calf,GRAINEDCALF,,M2:100%Calf,,SUEDE,M3:100%Calf,,LN:100%Calf
593295,FOLDABLE TOTE20594,,SYNTHETIC FABFR0I0C7,INK 15,23,1,,,CN,Accessories LADIES,,ACC LLG TOTE,1,,€3 10.00,,,€,5 5.80,€,55.80,WFCH01/2023/03/1846-236,CH-2022-000124271,7612510551953,622289000142022290,0.296,0.296,SYNTHETIC M1:PV66NY32PU02,FABRIC BOVINE SPLIMT 2:YB91PU09,,,,EMBOSSED,M3:NY92PU08,,
601305,M5LR656K-9S20256252,,MIX ALPACA KNFI1T8 S1TRIPES BONE 50,,09,50,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,1,,€4 20.00,,,€,7 5.60,€,75.60,WFCH01/2023/03/1846-237,CH-2022-000124287,7612506427590,6237612006 1101100,0.355,0.355,MIX ALPACAM1:50Alpaca50WO,KNIT STRIPES,,,,,,,
601305,M5LR656K-9S20256252,,MIX ALPACA KNFI1T8 S1TRIPES BONE 50,,09,52,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,2,,€4 20.00,,,€,7 5.60,€,1 51.20,WFCH01/2023/03/1846-237,CH-2022-000124287,7612506427606,623761200561101100,0.355,0.710,MIX ALPACAM1:50Alpaca50WO,KNIT STRIPES,,,,,,,
601305,M5LR656K-9S20265252,,MIX ALPACA KNFI1T8 S1TRIPES BONE 50,,09,54,,,IT,Ready to WearMENS,,RTW CLOTHINGSWEATER,1,,€4 20.00,,,€,7 5.60,€,75.60,WFCH01/2023/03/1846-237,CH-2022-000124287,7612506427613,623761200461101100,0.355,0.355,MIX ALPACAM1:50Alpaca50WO,KNIT STRIPES,,,,,,,
596893,ASTORI 35 M.TS2P2575,,BOVINE GRAINEF1D75,SMOKE GREY 2019,,110,,,IT,Accessories MENS,,ACC BELTS ADJUSTABLE/REVERSIBL1,,,€250.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-238,CH-2022-000100454,7612501536570,623226800142033000,0.217,0.217,BOVINE M1:100%Calf,GRAINEDBOVINE SPLIMT 2:YB92PU08,,,,,,,
597552,M0BA161F-527025590,,MIX COTTON MFA1C8K4INTOSHINK/BALLY RED09,,,50,,,IT,Ready to WearMENS,,RTW CLOTHINGCOAT,1,,€995.00,,,€,1 79.10,€,1 79.10,WFCH01/2023/03/1846-239,CH-2022-000100486,7612501550064,6233470006 2013000,0.869,0.869,MIX COTTONM1:Cotton,MACKINTOSH,,,,,,,
597552,M0BA161F-527025590,,MIX COTTON MFA1C8K4INTOSHINK/BALLY RED09,,,52,,,IT,Ready to WearMENS,,RTW CLOTHINGCOAT,2,,€995.00,,,€,1 79.10,€,3 58.20,WFCH01/2023/03/1846-239,CH-2022-000100486,7612501550071,623347000562013000,0.869,1.738,MIX COTTONM1:Cotton,MACKINTOSH,,,,,,,
597552,M0BA161F-527025590,,MIX COTTON MFA1C8K4INTOSHINK/BALLY RED09,,,54,,,IT,Ready to WearMENS,,RTW CLOTHINGCOAT,1,,€995.00,,,€,1 79.10,€,1 79.10,WFCH01/2023/03/1846-239,CH-2022-000100486,7612501550088,623347000462013000,0.869,0.869,MIX COTTONM1:Cotton,MACKINTOSH,,,,,,,
601441,PARK-I 25321,,CALF SUEDE EMFB44O9SSED,46812 AGATA 2314,,11,,E,IT,Shoes MENS,,SHOES DRIVER,1,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-240,CH-2022-000118062,7612506400586,623795000564039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,,M2:100%Calf,,PLAIN,,,LN:100%Calf
601441,PARK-I 25321,,CALF SUEDE EMFB44O9SSED,46812 AGATA 2314,,7,,E,IT,Shoes MENS,,SHOES DRIVER,1,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-240,CH-2022-000118062,7612506400500,623795001364039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,,M2:100%Calf,,PLAIN,,,LN:100%Calf
601441,PARK-I 25321,,CALF SUEDE EMFB4O49SSED,46812 AGATA 2314,,7.5,,E,IT,Shoes MENS,,SHOES DRIVER,1,,€4 50.00,,,€,8 1.00,€,81.00,WFCH01/2023/03/1846-240,CH-2022-000118062,7612506400517,623795001264039992,0.671,0.671,CALF SUEDEM1:100%Calf,EMBOSSECDALF,,M2:100%Calf,,PLAIN,,,LN:100%Calf
597958,L5LR433K-8J43323956,,MIX WOOL/POLFY2A4M8  KNITWMEAANRDARINO 5015,,,40,,,IT,Ready to WearLADIES,,RTW CLOTHINGSWEATER,1,,€3 50.00,,,€,6 3.00,€,63.00,WFCH01/2023/03/1846-241,CH-2022-000118092,7612501553645,623336200561101100,0.227,0.227,MIX WOOL/PMO1L:Y90AWMO10PA,KNITWEAR,,,,,,,
602165,DIANET FLAT 25561,,LAMB PLAIN F025,02231 OCEANIA0 521,,38.5,,E,IT,Shoes LADIES,,SHOES FLAT PUMP,1,,€4 90.00,,,€,8 8.20,€,88.20,WFCH01/2023/03/1846-242,CH-2022-000118095,7612506373026,623810500864035993,0.395,0.395,LAMB M1:100%Lamb,PLAIN LAMB,,M2:100%Lamb,,PLAIN,,,LN:100%Goat
602155,CARLY W.KP 25407,,BOVINE EMBOSFS1E0D4,01409 ROCCIA 5230,,1,,,IT,Accessories LADIES,,ACC SLG BUSINESS CARD HOLDER6,,,€240.00,,,€,4 3.20,€,2 59.20,WFCH01/2023/03/1846-243,CH-2022-000118080,7612506419267,623699200142023100,0.045,0.270,BOVINE M1:100%Calf,EMBOSSECDALF,,M2:100%Calf,,,,,LN:PL68PU32
597063,L7DO421F-8J38092752,,WOOL JACQUAFR1D29,GREY,16,1,,,IT,Ready to WearLADIES,,RTW ACCESSORSICEASRF,2,,€1 95.00,,,€,3 5.10,€,70.20,WFCH01/2023/03/1846-244,CH-2022-000118080,7612501236746,622941100161171090,0.168,0.336,WOOL Wool,JACQUARD,,,,,,,
600583,L7GM484T-6S20414740,,SILK PRINTED F700,MAPLE/SHIRAZ16,,1,,,IT,Ready to WearLADIES,,RTW ACCESSORCIAESRRE ?,1,,€2 30.00,,,€,4 1.40,€,41.40,WFCH01/2023/03/1846-245,CH-2022-000118082,7612501957689,623497600162141000,0.059,0.059,SILK Silk,PRINTED,,,,,,,
600219,M7CN458T-8J30829752,,WOOL JACQUAFR5D95,COFFEE 50,11,1,,,IT,Ready to WearMENS,,RTW ACCESSORSICEASRF,1,,€1 60.00,,,€,2 8.80,€,28.80,WFCH01/2023/03/1846-246,CH-2022-000110614,7612501937360,623490400161171090,0.099,0.099,WOOL VirginWool,JACQUARD,,,,,,,
594119,L7CN368F-8J3804106,,MIX WOOL JACFQ6U7A1RD,VINO 18,16,1,,,IT,Ready to WearLADIES,,RTW ACCESSORSICEASRF,2,,€1 95.00,,,€,3 5.10,€,70.20,WFCH01/2023/03/1846-247,CH-2022-000110614,7612501292322,623009700161171090,0.247,0.494,MIX WOOL M1:85WV15SE,JACQUARD,,,,,,,
601980,L7CN511F-9S21295435,,MIX VISCOSE SOF2LI2D3,BONE-KHAKI,16,1,,,IT,Ready to WearLADIES,,RTW ACCESSORSICEASRF,1,,€1 60.00,,,€,2 8.80,€,28.80,WFCH01/2023/03/1846-248,CH-2022-000110618,7612506442036,623752800162144000,0.142,0.142,MIX VISCOSEM1:61VI20LI19CO,SOLID,,,,,,,
597869,L0BA232F-400522538,,MIX WOOL/POLFY2A3M4  JACQUMAURLDTI INK,,15,42,,,IT,Ready to WearLADIES,,RTW CLOTHINGCOAT,1,,"€ 1 ,200.00",,,€,2 16.00,€,2 16.00,WFCH01/2023/03/1846-249,CH-2022-000116333,7612501558947,623329600461021000,1.135,1.135,MIX WOOL/PMO1L:Y80AWMV20NY,JACQUARD,,,,,,,L1:PL/L5:CU
601440,PAKITO 25322,,CALF GRAINEDF512,02031 MID BRO3W4 N LOND 7.5,,,,F,IT,Shoes MENS,,SHOES DRIVER,1,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-250,CH-2022-000118073,7612506379240,623793803164039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,,L1:77Calf14Nylon09Polyurethane
601440,PAKITO 25322,,CALF GRAINEDF512,02031 MID BRO3W4 N LOND 8,,,,F,IT,Shoes MENS,,SHOES DRIVER,2,,€3 80.00,,,€,6 8.40,€,1 36.80,WFCH01/2023/03/1846-250,CH-2022-000118073,7612506379257,623793803064039992,0.750,1.500,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,,L1:77Calf14Nylon09Polyurethane
601440,PAKITO 25322,,CALF GRAINEDF512,02031 MID BRO3W4 N LOND 9,,,,F,IT,Shoes MENS,,SHOES DRIVER,1,,€3 80.00,,,€,6 8.40,€,68.40,WFCH01/2023/03/1846-250,CH-2022-000118073,7612506379271,623793802864039992,0.750,0.750,CALF TO:Calf,GRAINEDCALF,,,,PLAIN,,,L1:77Calf14Nylon09Polyurethane
584349,BALEN.B 16418,,CALF PRINTED F260,BLACK,20,1,,,IT,Accessories MENS,,ACC SLG TRAVEL WALLET,1,,€395.00,,,€,7 1.10,€,71.10,WFCH01/2023/03/1846-251,CH-2022-000118092,7612510242417,621846400142023100,0.267,0.267,CALF M1:100%Calf,PRINTEDCALF,,M2:100%Calf,,PRINTED,,,LN:100%Polyester
602165,DIANET FLAT 25561,,LAMB PLAIN F010,23351 CORDA 2015,,36,,E,IT,Shoes LADIES,,SHOES FLAT PUMP,2,,€4 90.00,,,€,8 8.20,€,1 76.40,WFCH01/2023/03/1846-252,CH-2022-000118097,7612506341384,623810401364035993,0.395,0.790,LAMB M1:100%Lamb,PLAIN LAMB,,M2:100%Lamb,,PLAIN,,,LN:100%Goat
602165,DIANET FLAT 25561,,LAMB PLAIN F010,23351 CORDA 2015,,40,,E,IT,Shoes LADIES,,SHOES FLAT PUMP,1,,€4 90.00,,,€,8 8.20,€,88.20,WFCH01/2023/03/1846-252,CH-2022-000118097,7612506341469,623810400564035993,0.395,0.395,LAMB M1:100%Lamb,PLAIN LAMB,,M2:100%Lamb,,PLAIN,,,LN:100%Goat
599583,L2BA057F-401824680,,MIX COTTON/WF5O9O6L CHEVSRTOONRM 50,,15,44,,,IT,Ready to WearLADIES,,RTW CLOTHINGJACKET,1,,"€ 1 ,100.00",,,€,1 98.00,€,1 98.00,WFCH01/2023/03/1846-253,CH-2022-000118086,7612501796639,623584900362043211,0.987,0.987,MIX COTTONM/1W:8O3OCLO17WO,CHEVRON,,,,,,,L1:98VI02CU/L2:CO
601451,JARMO 25281,,CALF GRAINEDF077,0300 WHITE,34,6,,E,CN,Shoes MENS,,SHOES SANDAL,2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-254,CH-2022-000124266,7612506455500,623769800864039992,0.750,1.500,CALF TO:Calf,GRAINED,,,,,,,L1:Calf
601451,JARMO 25281,,CALF GRAINEDF077,0300 WHITE,34,7,,E,CN,Shoes MENS,,SHOES SANDAL,2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-254,CH-2022-000124266,7612506455517,623769800764039992,0.750,1.500,CALF TO:Calf,GRAINED,,,,,,,L1:Calf
601451,JARMO 25281,,CALF GRAINEDF077,0300 WHITE,34,8,,E,CN,Shoes MENS,,SHOES SANDAL,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-254,CH-2022-000124266,7612506455524,6237698006 4039992,0.750,0.750,CALF TO:Calf,GRAINED,,,,,,,L1:Calf
601451,JARMO 25281,,CALF GRAINEDF077,0300 WHITE,34,9,,E,CN,Shoes MENS,,SHOES SANDAL,2,,€2 50.00,,,€,4 5.00,€,90.00,WFCH01/2023/03/1846-254,CH-2022-000124266,7612506455531,623769800564039992,0.750,1.500,CALF TO:Calf,GRAINED,,,,,,,L1:Calf
599943,VALIAN 24759,,BOVINE GRAINEF0D22,MARIGOLD 20 23,,1,,,IT,Accessories LADIES,,ACC SLG COIN PURSE,1,,€195.00,,,€,3 5.10,€,35.10,WFCH01/2023/03/1846-255,CH-2022-000124282,7612501929143,623518100142023100,0.075,0.075,BOVINE M1:100%Bovine,GRAINED,,M2:100%Calf,,,,,LN:100%Polyester
594101,L9PO031L-1S01060238,,LAMB NAPPA F182,LIPSTICK 50,13,6.5,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-256,CH-2022-000124284,7612501563606,623345700642032900,0.188,0.188,LAMB M1:Lamb,NAPPA,,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE,13,7,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-257,CH-2022-000124287,7612510634977,622364600542032900,0.188,0.188,LAMB M1:Lamb,NAPPA,,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE,13,7.5,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,1,,€2 50.00,,,€,4 5.00,€,45.00,WFCH01/2023/03/1846-257,CH-2022-000124287,7612510634984,6223646004 2032900,0.188,0.188,LAMB M1:Lamb,NAPPA,,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE,13,8,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,3,,€2 50.00,,,€,4 5.00,€,1 35.00,WFCH01/2023/03/1846-257,CH-2022-000124287,7612510634991,622364600342032900,0.188,0.564,LAMB M1:Lamb,NAPPA,,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE,13,8.5,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,3,,€2 50.00,,,€,4 5.00,€,1 35.00,WFCH01/2023/03/1846-257,CH-2022-000124287,7612510635004,622364600242032900,0.188,0.564,LAMB M1:Lamb,NAPPA,,,,,,,L1:70WO30Cashmere
594101,L9PO031L-1S01060238,,LAMB NAPPA F823,MAUVE,13,9,,,IT,Ready to WearLADIES,,RTW ACCESSORGIELOS VES,3,,€2 50.00,,,€,4 5.00,€,1 35.00,WFCH01/2023/03/1846-257,CH-2022-000124287,7612510635011,622364600142032900,0.188,0.564,LAMB M1:Lamb,NAPPA,,,,,,,L1:70WO30Cashmere
589998,TAMAL 35 M 15398,,MIX COTTON/SFY7N0T6 STRIPERDED BALLY/BEI1G9E,,,90,,,IT,Accessories MENS,,ACC BELTS FIXED/REVERSIBLE,1,,€225.00,,,€,4 0.50,€,40.50,WFCH01/2023/03/1846-258,CH-2022-000100452,7612510245005,621888400762171010,0.197,0.197,MIX COTTONM/1SY:PNCT70PP30,STRIPED CALF,,M2:100%Bovine,,PLAIN,,,
590790,SALDER.S.IFL 19365,,CALF EMBOSSEFD057,MARINE 17,23,1,,,CN,Accessories LADIES,,ACC SLG BUSINESS CARD HOLDE6R0,,,€172.00,,,€,3 0.96,€,"1 ,857.60",WFCH01/2023/03/1846-259,CH-2022-000100456,7612510371858,621963200142023100,0.044,2.640,CALF M1:YB91PU09,EMBOSSEBDULL,,M2:100%Bovine,,GRAINED,M3:100%Bovine,,
597232,FLAIRE 20594,,SYNTHETIC FABFR0I0C7,INK 15,23,1,,,CN,Accessories LADIES,,ACC LLG BACKPACK,1,,€310.00,,,€,5 5.80,€,55.80,WFCH01/2023/03/1846-260,CH-2022-000100465,7612501240866,622988500142029200,0.197,0.197,SYNTHETIC M1:PA92PU08,FABRIC BOVINE SPLIMT 2:YB91PU09,,,,EMBOSSED,M3:NY92PU08,,
598310,BRINELLE 23687,,LAMB PLAIN F200,BLACK/CRYSTA0L5,,37,,E,CN,Shoes LADIES,,SHOES SNEAKER,1,,€470.00,,,€,8 4.60,€,84.60,WFCH01/2023/03/1846-261,CH-2022-000100468,7612501352095,623065400564039993,0.573,0.573,LAMB M1:100%Lamb,PLAIN CALF,,M2:100%Calf,,PLAIN,M3:100%Polyester,,LN:100%Calf
601789,GLARIS-LASER 25570,,CALF PLAIN F000,0100 BLACK,05,36,,E,IT,Shoes LADIES,,SHOES BOOTIE,1,,€895.00,,,€,1 61.10,€,1 61.10,WFCH01/2023/03/1846-262,CH-2022-000100473,7612506395257,623813201364039100,0.948,0.948,CALF M1:100%Calf,PLAIN CALF,,M2:100%Calf,,LASERED,,,LN:100%Goat
601789,GLARIS-LASER 25570,,CALF PLAIN F000,0100 BLACK,05,36.5,,E,IT,Shoes LADIES,,SHOES BOOTIE,2,,€895.00,,,€,1 61.10,€,3 22.20,WFCH01/2023/03/1846-262,CH-2022-000100473,7612506395264,623813201264039100,0.948,1.896,CALF M1:100%Calf,PLAIN CALF,,M2:100%Calf,,LASERED,,,LN:100%Goat
597995,BHORIS 22542,,SYNTHETIC FABFR0I3C2,MANDARINO/W20HITE/BLUE1,,,,,IT,Accessories MENS,,ACC SLG KEY HOLDER,2,,€7 0.00,,,€,1 2.60,€,25.20,WFCH01/2023/03/1846-263,CH-2022-000100481,7612501477637,623199000142023290,0.030,0.060,SYNTHETIC M1:100%Polyester,FABRIC CALF,,M2:100%Calf,,,,,
